,Unnamed: 0.3,Unnamed: 0,Video,Timestamp,Transcript at Timestamp,Score,category 1 of text,"category 2 of text (subcategory, if applicable)",emotion of comedian at timestamp,action of comedian at timestamp,gesticulating,buildup vs punchline,link,Unnamed: 0.1,Unnamed: 0.2,M0,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,M11,M12
1095,1108,1108,,2:45,"But yeah, you should just tell the guy. Ya know?",0,personal,,normal,standing,No,buildup,,1108,50,1.02747263,1.213721722,-1.048488657,-1.334819726,1.084628292,-1.588638372,1.653999199,-0.570057673,0.481729391,-0.266913528,-0.172563054,0.196382205,-0.676452429
1096,1109,1109,,2:47,Like I said guy's stuff is very self explanatory,0,personal,,normal,walking,No,buildup,,1109,51,1.139353147,1.190948089,-1.076979906,-1.395228351,1.194154648,-1.657048727,1.219190479,-0.93911665,0.407450934,-0.33752066,0.104383747,0.484256361,-0.333843109
1097,1110,1110,,2:50,"but if someone ever just pulled my pants down,",0,personal,,normal,standing,No,buildup,,1110,52,1.112261442,1.385647041,-0.698480199,-1.003388308,0.909090881,-2.063913375,1.201428519,-0.693853147,0.399102378,-0.465726083,-0.319408843,0.763135136,-0.525895443
1098,1111,1111,,2:51,and just started like punching my dick.,1,personal,unexpected,normal,miming,Yes,buildup,,1111,53,1.106434801,1.243067552,-0.958251357,-1.23327315,1.015567228,-1.885884043,1.456283091,-0.509901504,0.487438679,-0.310796638,-0.165720367,0.341750206,-0.586714497
1099,1112,1112,,2:54,"I wouldn't be like, ""Ah fuck, I hope she figures it out,",1,imitation,personal,normal,turning,No,punchline,,1112,54,1.245381439,1.475419044,-0.766430287,-1.416239706,0.900046848,-1.783560871,1.315721185,-0.610726487,0.120703456,-0.72903636,-0.02215359,0.151086892,0.119788438
1100,1113,1113,,2:56,"ow, ow, ow, yes more.""",1,imitation,personal,sad,miming,No,punchline,,1113,55,1.368350499,1.700835602,-0.4591275,-1.019128056,0.672840256,-1.965151415,0.818440686,-0.998116305,0.185315547,-0.592703277,-0.31928315,0.711596817,-0.103869704
1101,1114,1114,,3:04,"I'd be like, ""Who sent you, what is this?""",1,personal,,normal,standing,Yes,punchline,,1114,56,1.154448858,1.15069071,-1.06735257,-1.058237466,1.430357313,-1.68817053,1.273665691,-1.021937783,0.271659338,-0.113731275,-0.100085517,0.330511192,-0.561817961
1102,1115,1115,,3:08,"""This is, this is an assassination attempt.""",1,personal,,normal,standing,No,punchline,,1115,57,1.052776298,0.611873516,-1.363979106,-0.964879132,1.503674375,-1.466002674,1.439160242,-1.009177487,0.323160706,0.152474309,-0.131125164,0.657527259,-0.805483143
1103,1116,1116,https://www.youtube.com/watch?v=Hz3vTaP07dM&ab_channel=NetflixIsAJoke,0:00,"But gay guys, the number one rule,",0,audience,stereotype,serious,standing,Yes,buildup,,1116,0,0.886770632,1.140238294,-0.834688754,-0.677816603,2.135515726,-1.797313839,0.904386323,-0.915892209,0.146377054,-0.296588782,-0.097989722,-0.209897424,-0.383100695
1104,1117,1117,,0:03,stop,0,audience,stereotype,serious,standing,Yes,buildup,,1117,1,0.921534062,0.399444602,-1.217934734,-0.534573557,2.365963676,-1.766724646,0.479603233,-0.997189744,0.299245091,-0.357186696,0.107209463,0.199149037,0.101460213
1105,1118,1118,,0:04,being mean to lesbians.,1,audience,stereotype,serious,standing,Yes,buildup,,1118,2,0.84697869,0.805132724,-1.263733371,-1.17819432,2.017929297,-1.489437593,1.134049146,-0.778741569,0.538594836,-0.247822562,0.048677343,-0.120659565,-0.312773056
1106,1119,1119,,0:08,"Listen, I'm talking to you.",1,audience,,serious,walking,Yes,buildup,,1119,3,1.137707477,1.318989526,-0.745959628,-1.089801643,1.360433647,-2.092654602,0.888634995,-1.050317835,0.241185852,-0.156363903,0.01083936,0.07307106,0.104235692
1107,1120,1120,,0:12,Stop!,1,audience,,serious,standing,Yes,buildup,,1120,4,1.069450914,1.079176106,-0.868385267,-0.901335126,1.33681493,-2.326889927,0.989329758,-0.876692224,0.16471478,0.053005216,-0.114298349,0.363750138,0.031359051
1108,1121,1121,,0:14,Stop being mean to lesbians!,1,audience,,serious,standing,Yes,buildup,,1121,5,0.939412659,1.138947984,-1.002672362,-1.195891411,1.582064711,-1.98472806,1.00375463,-0.85653274,0.339033073,-0.220626161,0.164571996,0.103562937,-0.010897256
1109,1122,1122,,0:17,We can't--,1,audience,,serious,standing,Yes,buildup,,1122,6,1.026121283,1.258873354,-0.90801049,-1.171416712,1.296040712,-1.985901639,1.252725264,-0.975043226,0.081620068,-0.016959067,-0.019753989,0.109507677,0.052196763
1110,1123,1123,,0:19,We need these bitches!,1,audience,,serious,crouching,Yes,punchline,,1123,7,0.915719263,0.894114569,-1.269327524,-1.444600658,1.529905201,-1.640740365,1.270564202,-0.754106259,0.627668153,-0.049843428,0.135974591,-0.036313864,-0.179013881
1111,1124,1124,,0:22,We can't do this by ourselves.,1,audience,,normal,walking,Yes,buildup,,1124,8,1.079254109,1.245074274,-0.853644653,-1.057737978,1.476819842,-2.036108959,0.827363326,-1.139625014,0.162568266,-0.124299649,0.175939302,0.233489968,0.010907166
1112,1125,1125,,0:25,Gay people don't have plans! Gay--,1,stereotype,sarcasm,normal,walking,Yes,buildup,,1125,9,1.007387721,1.31368796,-0.801164733,-0.99063179,1.731557515,-1.791724427,0.997762088,-1.040279947,0.262075778,-0.080557157,0.101299347,-0.274610688,-0.434801667
1113,1126,1126,,0:27,Gay guys don't have plans!,1,stereotype,sarcasm,sad,standing,Yes,punchline,,1126,10,0.973380631,1.076739021,-0.999822087,-1.05667416,1.611269827,-1.910570197,1.19991402,-0.978506579,0.261024481,0.044216955,-0.012477589,0.039352073,-0.247846397
1114,1127,1127,,0:31,You ever gone on vacation with a bunch of gay guys?,0,stereotype,sarcasm,normal,standing,Yes,buildup,,1127,11,0.918825023,1.036981454,-1.000670025,-0.900231724,1.817667415,-1.844014539,1.177453992,-0.987304241,0.231626722,-0.038442537,-0.156396416,0.085527942,-0.341023065
1115,1128,1128,,0:33,It's sad.,1,stereotype,sarcasm,serious,standing,No,punchline,,1128,12,1.006151437,1.127431352,-0.924133931,-1.100765653,1.56132602,-2.038839584,1.036289458,-0.92685692,0.267687111,-0.16779035,0.123204325,0.079937851,-0.043641115
1116,1129,1129,,0:37,They don't know what the hell they're gonna do.,1,stereotype,,normal,walking,Yes,buildup,,1129,13,1.002346392,1.272777087,-0.83305251,-0.939548373,1.466486009,-1.939489076,1.221964395,-1.130676799,-0.046700841,-0.003473861,-0.116799011,0.244313653,-0.198147066
1117,1130,1130,,0:41,"""What's the plan, Carl?""",0,imitation,stereotype,normal,standing,Yes,buildup,,1130,14,0.931392091,0.915589833,-0.88477216,-0.501424865,1.833384308,-2.123178501,1.038248332,-1.048564414,-0.149967814,-0.060384763,-0.15431396,0.368986265,-0.164994352
1118,1131,1131,,0:42,"""Mm...",1,imitation,stereotype,serious,miming,Yes,punchline,,1131,15,1.027832859,1.297770597,-0.895560793,-1.277271514,1.462323904,-1.531502709,1.317968291,-1.173853474,-0.162569707,-0.248371235,0.352603533,-0.073598638,-0.095771115
1119,1132,1132,,0:47,"Tea dance, little bit of molly.""",1,imitation,stereotype,serious,miming,Yes,punchline,,1132,16,0.923989788,0.991101518,-1.036647544,-1.005023844,1.651645667,-1.934552849,1.279698319,-0.902131216,0.272019709,0.048726124,-0.14676924,0.086058964,-0.228115397
1120,1133,1133,,0:53,You ever gone on vacation with lesbians?,1,audience,,normal,walking,No,buildup,,1133,17,0.996146223,1.040856514,-0.969603169,-0.947845688,1.536795885,-2.044219133,1.150581313,-1.047086253,0.180526108,0.084859213,-0.048482655,0.23442301,-0.166951367
1121,1134,1134,,0:57,"You're like, ""Edna, what's the plan?""",0,one man conversation,personal,normal,standing,No,buildup,,1134,18,1.089628231,1.396293158,-0.780000453,-1.234773668,1.653838765,-1.608374164,0.894628352,-1.13432498,0.296085091,-0.30657514,0.130687365,-0.345734362,-0.051378195
1122,1135,1135,,0:59,"""Everybody in the lobby, 7:00.",1,one man conversation,stereotype,serious,walking,Yes,punchline,,1135,19,0.97527058,1.188979894,-0.967432656,-1.171379886,1.779579285,-1.710007348,1.034674281,-0.901642411,0.467606292,-0.253686576,-0.125446811,-0.115015702,-0.201498943
1123,1136,1136,,1:01,"In the car, 7:15.",1,one man conversation,stereotype,serious,standing,Yes,punchline,,1136,20,1.106580322,1.320514885,-0.755951624,-1.108387409,1.352556079,-2.097859542,0.92670528,-1.014743129,0.208865867,-0.183957123,-0.018796895,0.136388172,0.128085117
1124,1137,1137,,1:05,Do not be late or we will leave you!,1,one man conversation,stereotype,serious,walking,Yes,punchline,,1137,21,0.954239945,1.133730677,-0.991843506,-1.264704182,1.726442644,-1.793024327,0.862251124,-0.970911017,0.491718595,-0.174398444,0.219743746,-0.098010763,-0.095234493
1125,1138,1138,,1:07,"We will leave you.""",1,one man conversation,stereotype,serious,standing,Yes,punchline,,1138,22,1.040046826,1.356336869,-0.770030247,-1.145888775,1.292530002,-2.055728665,1.08603664,-1.023238138,0.146853465,-0.111339802,0.012789019,0.067868593,0.103764213
1126,1139,1139,,1:12,"And gay guys, you.",0,audience,,serious,standing,Yes,buildup,,1139,23,0.944222279,1.076356845,-1.032889844,-1.161677957,1.934547553,-1.715455553,0.71229712,-0.687188003,0.648978796,-0.374226479,0.303925989,-0.276659111,-0.372231636
1127,1140,1140,,1:13,I'm talking to you now.,1,audience,,serious,walking,Yes,buildup,,1140,24,0.7741156,1.044298633,-1.049801888,-1.009521318,1.79332844,-1.78812324,1.242224328,-0.93633301,0.30893169,0.138793521,-0.020222509,-0.007229175,-0.490461072
1128,1141,1141,,1:14,You're the gay representative.,1,audience,stereotype,serious,walking,No,buildup,,1141,25,0.772039236,1.065438501,-1.156580251,-1.474307568,1.630453458,-1.672016875,1.011334769,-0.833142172,0.726094355,-0.16123026,0.079174523,0.122635351,-0.109893067
1129,1142,1142,,1:15,Gay guy representative.,1,audience,stereotype,serious,walking,No,buildup,,1142,26,0.857073512,1.194426863,-0.961315923,-1.225258085,1.649590996,-1.925458576,0.986076532,-0.661745455,0.466608516,-0.341321301,0.339540402,-0.025473511,-0.35274397
1130,1143,1143,,1:17,Stop being mean to straight girls.,1,audience,stereotype,serious,standing,Yes,buildup,,1143,27,0.88236057,0.932078896,-1.17966263,-1.176236856,1.988855468,-1.493307063,1.191738252,-0.783821952,0.356487262,-0.391102159,0.057304946,-0.186031503,-0.19866323
1131,1144,1144,,1:21,Lemme tell right now.,0,audience,,normal,walking,No,buildup,,1144,28,0.814468745,0.940231547,-1.0640855,-0.883644993,1.977754972,-2.062823709,0.681318528,-0.802267166,0.387765381,-0.20408235,0.228246375,0.095352931,-0.108234762
1132,1145,1145,,1:22,"I lost some of you on that one, but stick with me.",1,audience,,normal,walking,Yes,punchline,,1145,29,1.004541019,1.379654772,-0.683449057,-1.198567652,1.508174383,-1.85433463,0.943248702,-1.016133192,0.08795081,-0.639759113,0.274936784,-0.039158989,0.232896162
1133,1146,1146,,1:26,Gay guys graduated high school,0,audience,stereotype,normal,walking,No,buildup,,1146,30,0.954080118,1.207584775,-0.91220741,-1.12042026,1.659952372,-2.001413737,0.88412861,-0.865792309,0.402124494,-0.227944079,0.163823819,-0.052325864,-0.09159053
1134,1147,1147,,1:28,and you act like you forgot the first ally,1,audience,stereotype,serious,walking,No,punchline,,1147,31,0.838343053,1.117526928,-0.841457236,-0.669686638,2.087616792,-1.881681114,0.781541543,-1.087485739,0.158737906,-0.100092397,0.08844964,-0.112668832,-0.379143907
1135,1148,1148,,1:30,you ever had in your fucking life.,1,audience,stereotype,angry,turning,Yes,punchline,,1148,32,0.885903845,1.277922781,-0.845445348,-1.007703973,1.867767512,-1.786932257,1.067434091,-0.865684433,0.205365355,-0.358017371,0.027719647,-0.217597004,-0.250732846
1136,1149,1149,,1:33,You act like you forgot these bitches even existed.,1,audience,stereotype,serious,standing,Yes,punchline,,1149,33,0.886648532,1.036499289,-1.010944027,-1.064276104,1.819010369,-1.905621897,0.950257704,-0.876741875,0.482390668,-0.137470783,0.157242578,-0.027313365,-0.30968109
1137,1150,1150,,1:37,"""I don't-- I'm gay now.",1,imitation,stereotype,angry,walking,Yes,punchline,,1150,34,0.898238578,1.172820614,-0.922916853,-0.9783379,1.705736589,-2.116842121,1.018406144,-0.574383665,0.241441975,-0.299251577,0.193124129,-0.102548603,-0.23548731
1138,1151,1151,,1:39,"I don't need this shit!""",1,imitation,stereotype,angry,walking,Yes,punchline,,1151,35,0.979607397,1.147582464,-0.969516497,-1.242610414,1.286230676,-1.903945579,1.427729328,-0.91884051,0.099360618,-0.144801645,0.02421047,0.214189357,0.000804335
1139,1152,1152,,1:43,But I know. It is very different hanging out,0,personal,,normal,standing,Yes,buildup,,1152,36,0.747736822,0.920759869,-1.08298102,-1.024525005,1.886040075,-1.878385135,0.91918277,-0.479322066,0.741508623,0.02408457,0.249984892,-0.320750444,-0.703333953
1140,1153,1153,,1:45,with your straight girlfriends,0,personal,,normal,standing,Yes,buildup,,1153,37,0.614767259,0.7829742,-0.861334089,-0.368292291,1.924730147,-2.304412699,0.747631865,-0.820550797,0.087513484,0.317785423,0.522732292,0.062509901,-0.706054694
1141,1154,1154,,1:46,or your gay girlfriends.,0,personal,,normal,standing,Yes,buildup,,1154,38,0.624358186,0.72993978,-1.108511069,-0.833527447,1.868030942,-2.159398954,0.853081413,-0.685855777,0.40223057,0.117658305,0.503316139,0.247879367,-0.559201455
1142,1155,1155,,1:47,It's not the same thing.,0,personal,,normal,standing,Yes,buildup,,1155,39,0.738435026,0.838084775,-1.115116667,-0.918787619,1.998476454,-1.814529596,0.986299856,-0.773909605,0.397145408,0.027316703,0.412179333,-0.089982562,-0.685611506
1143,1156,1156,,1:48,You ever left the club,0,personal,,normal,standing,Yes,buildup,,1156,40,0.747737122,0.850463939,-1.051057854,-0.654047247,2.08618386,-1.882591053,1.141892869,-0.748291221,0.342605112,0.090135446,-0.265054928,-0.249283527,-0.408692518
1144,1157,1157,,1:50,without telling your straight girlfriend?,1,personal,stereotype,normal,standing,Yes,buildup,,1157,41,0.776193762,0.7104694,-0.969895302,-0.368910231,2.02684305,-2.198926073,0.958659281,-0.824356234,0.120392427,0.210091387,-0.113848783,0.109627644,-0.436340328
1145,1158,1158,,1:52,"Oh, you're done.",1,personal,stereotype,normal,walking,Yes,punchline,,1158,42,0.841006508,1.211454414,-0.847652191,-0.944122496,1.701706216,-2.046731881,1.175606632,-0.75724771,0.217946306,-0.24125469,-0.039824896,-0.011277618,-0.259608595
1146,1159,1159,,1:54,You're done.,1,personal,stereotype,normal,walking,Yes,punchline,,1159,43,0.937131006,1.326037808,-0.83745486,-1.325091592,1.21565798,-2.097965385,1.068076011,-0.720461721,0.39742281,-0.38159319,0.098091716,0.196463192,0.123686226
1147,1160,1160,,1:56,"""Text when you get home.",1,imitation,stereotype,amused,standing,No,punchline,,1160,44,0.848629771,1.027096396,-0.97611505,-0.976341995,1.711611359,-2.116561662,1.140744989,-0.661660199,0.320764344,-0.24126118,-0.073036281,0.042096865,-0.045967357
1148,1161,1161,,1:57,Text when you get home.,1,imitation,stereotype,amused,standing,No,punchline,,1161,45,0.820615641,0.984117216,-0.858403082,-0.528890184,2.223558081,-1.933461264,0.7791908,-0.941166518,0.120153303,-0.286029693,-0.045697275,-0.089549442,-0.244437584
1149,1162,1162,,1:58,"Text when you get home.""",1,imitation,stereotype,amused,turning,No,punchline,,1162,46,0.963068199,1.160674084,-0.905328953,-0.948582138,2.004326657,-1.599991847,0.899407067,-1.210560584,0.064163351,-0.351856466,0.071936683,-0.145323568,-0.001932486
1150,1163,1163,,2:00,"When you're talking to gay guys,",0,personal,stereotype,normal,turning,No,buildup,,1163,47,0.836462952,1.095109416,-1.064103892,-1.257872181,1.883440689,-1.576747398,0.976036728,-0.696850914,0.685992359,-0.257230717,0.197078669,-0.379814746,-0.441500966
1151,1164,1164,,2:01,"bitch, you could leave in the middle of a fucking sentence.",1,personal,stereotype,normal,turning,Yes,punchline,,1164,48,0.943206485,1.094240118,-0.999538325,-1.172844042,1.629609791,-1.896974565,1.154562395,-0.90690764,0.304510832,-0.17253362,0.060661876,-0.049224232,0.011230927
1152,1165,1165,,2:07,"Like, ""Girl, this club is gr--""",1,imitation,personal,normal,walking,Yes,punchline,,1165,49,1.067213281,1.366909749,-0.745985497,-1.184910173,1.197000207,-2.090552712,1.025055881,-1.028981288,0.081262132,-0.157579638,0.103799737,0.113112821,0.2536555
1153,1166,1166,,2:13,I honestly think the reason why gay guys are mean,0,personal,stereotype,normal,walking,Yes,buildup,,1166,50,0.880307762,1.143784338,-0.929813546,-1.069741673,1.842323897,-1.944453533,0.786100073,-0.74147153,0.505619316,-0.261906658,0.313015154,-0.208326748,-0.315436851
1154,1167,1167,,2:15,"to like, lesbians and straight girls",0,personal,stereotype,normal,standing,Yes,buildup,,1167,51,0.646538421,0.962960782,-1.107347864,-1.05523593,2.026455378,-1.739861404,1.035061781,-0.543861702,0.506643824,-0.17216045,0.330060796,-0.33617966,-0.553073974
1155,1168,1168,,2:17,"is because no matter how, in every form,",0,personal,stereotype,normal,standing,Yes,buildup,,1168,52,0.750827178,0.781496362,-1.035826878,-0.536692201,2.050010569,-2.088721319,1.071713728,-0.574131059,0.34802545,0.084808665,-0.207309576,-0.176738183,-0.467462736
1156,1169,1169,,2:20,masculinity is afraid of femininity.,1,personal,stereotype,normal,standing,Yes,buildup,,1169,53,0.656279971,0.568664955,-1.226253078,-0.721989827,1.904667906,-2.000512662,1.366780872,-0.262047331,0.53881916,0.031191521,-0.340280323,-0.018376546,-0.496944617
1157,1170,1170,,2:23,It's just terrified by it.,0,personal,stereotype,normal,standing,Yes,buildup,,1170,54,0.722450516,0.473581336,-1.284115046,-0.682688036,2.13820442,-1.874652383,0.989204103,-0.556794715,0.703090011,0.059563617,-0.165194697,-0.035234955,-0.48741417
1158,1171,1171,,2:24,"I'm telling you, it's a real thing.",0,personal,stereotype,normal,walking,Yes,buildup,,1171,55,0.866972948,1.006138123,-0.894500761,-0.724188887,2.034183764,-1.975182322,0.798872835,-0.982029883,0.40408077,-0.08052499,-0.116238483,-0.047598664,-0.28998445
1159,1172,1172,,2:26,Men are just afraid of women.,0,personal,stereotype,normal,walking,Yes,buildup,,1172,56,0.709093098,0.759189072,-1.022456177,-0.638367572,1.957377685,-2.110911956,1.009975135,-0.495068063,0.647967268,0.077188401,-0.133172805,-0.078333687,-0.682480401
